,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
253,141.94314381270902,1265.494983277592,299,378,0.5695238095238095,0.8686528805764357,-2.159127746959393
254,134.25,1358.1333333333334,60,63,0.8333333333333334,0.47875824075566287,-2.950556444861857
255,135.225,670.95,40,42,0.8163265306122449,0.40419310892211857,-1.2734828181268893
257,134.0,2404.5,12,12,1.0,0.6831300510639732,0.0
258,137.87179487179486,704.8974358974359,39,41,0.7959183673469388,0.6230923078470549,-2.181556317327473
259,140.0,1342.0588235294117,51,60,0.5151515151515151,0.9346481769401709,-0.8905885319309774
260,136.625,2794.125,24,25,0.8571428571428571,0.8671710835589495,-2.934139774744356
261,138.3913043478261,388.4347826086956,23,23,0.9583333333333334,0.757544515981121,-1.6783303959905078
262,143.1157894736842,640.561403508772,285,404,0.5987394957983193,0.9504290691884256,-0.06849969032166858
263,140.07142857142858,744.0714285714286,28,37,0.6222222222222222,0.9075999461583687,-1.3683504336523549
265,137.0,946.0,15,15,1.0,0.816496580927726,0.0
266,150.24593967517401,1067.4292343387472,431,489,0.7077175697865353,0.7457706720885358,-1.7352908375875364
267,142.51456310679612,687.3009708737864,103,124,0.673202614379085,0.8823541967893233,-2.8997773613179394
268,141.1904761904762,732.5714285714286,63,70,0.9,0.7419014722818036,-3.1387889446582053
269,145.15315315315314,2779.972972972973,111,149,0.41729323308270677,0.950081786854207,-2.575491545268356
270,144.98947368421054,2987.978947368421,95,112,0.5621301775147929,0.8611174916438582,-2.2711324877359313
271,144.32,612.86,50,54,0.7936507936507936,0.7080329875620239,-2.8819851748360334
272,144.1818181818182,992.9772727272727,44,46,0.7857142857142857,0.6258674551709845,-1.0025671472898683
273,146.3148148148148,768.8148148148148,54,61,0.75,0.4791016789063642,-0.07914845776186286
274,145.4,1463.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
275,146.42105263157896,1677.1052631578948,19,19,0.95,0.6322808964466017,-0.22375998757858495
276,151.86170212765958,590.436170212766,94,135,0.4895833333333333,0.8529204746981669,-2.729924891150427
278,149.06896551724137,973.8620689655172,29,31,0.8285714285714286,0.7843872960106205,-1.8177318074245687
279,148.6,407.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
280,150.03846153846155,3883.576923076923,52,60,0.65,0.7854556768277967,-0.33355375135302956
281,149.5,675.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
282,151.02941176470588,720.9705882352941,34,40,0.6938775510204082,0.7586088069059234,-0.8317448040992557
283,151.7377049180328,1362.2459016393443,61,62,0.8472222222222222,0.491524393479491,-1.3734159848656344
284,150.0,759.5,12,12,1.0,0.6831300510639732,0.0
285,151.42857142857142,1422.5714285714287,21,22,0.875,0.8054461593960613,-1.2947198315671447
286,153.92307692307693,699.5384615384615,39,45,0.7222222222222222,0.8789097971736288,-1.2558845869683355
287,151.73076923076923,1811.7692307692307,26,27,0.8666666666666667,0.6958614409419452,-0.40483797655649223
288,158.8551724137931,1007.7586206896551,145,185,0.5087719298245614,0.8113545183341918,-0.9132182024269487
289,154.0,2991.690476190476,42,46,0.75,0.8123320085227402,-2.504231685594034
290,155.80555555555554,710.6388888888889,36,41,0.75,0.8262015017521007,-2.7801122883962073
291,158.52941176470588,1776.1323529411766,68,80,0.6538461538461539,0.9007284510823402,-1.8268602150970974
292,154.8,3697.44,25,27,0.8333333333333334,0.5723265543848703,-0.21662276509582012
294,158.27083333333334,791.1458333333334,48,51,0.8571428571428571,0.6623340239976994,-0.9321713571214321
295,158.5744680851064,737.468085106383,47,53,0.746031746031746,0.8236427691116059,-0.4187228183085183
296,158.875,1139.625,24,25,0.8571428571428571,0.8671710835589495,-1.3633434479494593
298,157.6,2998.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
299,170.17509727626458,1369.2645914396887,257,301,0.6425,0.8426211229625175,-1.295916323725194
300,161.0,1350.111111111111,45,46,0.9183673469387755,0.4134835337645665,-2.4297336678865458
301,165.93103448275863,1033.948275862069,58,70,0.48333333333333334,0.96431156652115,-1.141100659386048
302,163.5,1547.952380952381,42,48,0.7636363636363637,0.9238646759012401,-1.5195540857086847
303,164.15625,413.59375,32,33,0.8888888888888888,0.911591763165664,-1.6942130429945863
304,163.8227848101266,636.7594936708861,79,89,0.7314814814814815,0.7477123325731033,-2.981660921240656
305,164.59633027522935,675.3211009174312,109,124,0.6411764705882353,0.8906696643709161,-0.25768870623098095
306,162.0,731.5,12,12,1.0,0.6831300510639732,0.0
307,167.51282051282053,1809.965811965812,117,123,0.8357142857142857,0.7473538501246267,-1.4232806731953334
309,195.81389776357827,608.9928115015974,1252,3284,0.24520172346259303,0.829239802011149,-0.8585247516178656
310,172.55223880597015,1501.9850746268658,201,221,0.6442307692307693,0.907963021140739,-1.332506537222599
311,165.0,1001.5,12,12,1.0,0.6831300510639732,0.0
312,180.88888888888889,1575.7986928104576,765,902,0.6891891891891891,0.666922651000434,-1.3733704488512941
314,165.0,4098.0,15,15,1.0,0.816496580927726,0.0
315,167.32432432432432,660.027027027027,37,40,0.8809523809523809,0.5594409565473667,-3.1340270267507835
316,191.669341894061,1641.8812199036918,623,911,0.4591009579955785,0.9584016182605928,-1.395765985202659
317,168.68,1436.8,25,26,0.8333333333333334,0.7494626391669681,-1.0817791404873722
318,167.8695652173913,1780.1739130434783,23,24,0.92,0.5204041439252232,-0.9094548879457864
319,168.5,978.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
321,169.0,600.0,15,15,1.0,0.816496580927726,0.0
322,180.95338983050848,1681.7139830508474,472,577,0.6028097062579821,0.7094538534232895,-0.7437936583835756
323,170.5,455.5,16,16,1.0,0.0,-0.7853981633974483
325,175.6,1550.225,40,46,0.7272727272727273,0.9410870350009625,-1.345472887174972
326,174.55555555555554,2585.4444444444443,27,29,0.84375,0.9021411996555266,-1.3776761971812563
327,179.5909090909091,782.1590909090909,88,115,0.4835164835164835,0.9092993480995011,-0.8391153760925341
328,206.81021044427123,983.4123148869836,2566,2684,0.743768115942029,0.734100575739066,-1.3676725722548786
329,180.56944444444446,1534.3402777777778,144,161,0.6545454545454545,0.9024747266741971,-1.2443105240521795
330,180.05714285714285,936.0952380952381,105,115,0.7291666666666666,0.8731200004323569,-1.3646842102789367
331,177.06451612903226,731.3548387096774,31,32,0.7380952380952381,0.7918382534004081,-0.974116908405001
332,183.12921348314606,703.7022471910112,178,216,0.55625,0.8702596649088296,-2.369644048325625
333,206.47881355932202,1465.915254237288,1180,1423,0.4818293180890159,0.9585187545149556,-1.331545113798587
334,178.0,1016.0,15,15,1.0,0.816496580927726,-1.5707963267948966
335,180.22857142857143,570.7428571428571,35,39,0.546875,0.9276548129149962,-0.8226733523702121
336,179.0,1334.3333333333333,18,18,0.9,0.6123724356957945,-1.5707963267948966
337,180.42857142857142,2650.8571428571427,28,33,0.6666666666666666,0.8608617344957513,-2.1457951428915853
338,182.78688524590163,1628.0655737704917,61,69,0.6161616161616161,0.8824357044397135,-1.0195132449452007
340,190.44516129032257,2647.8322580645163,155,234,0.4403409090909091,0.8841422225052272,-1.0825214805610268
341,185.13978494623655,516.5268817204301,93,106,0.6458333333333334,0.8838188195054293,-2.9641287654988013
343,183.94117647058823,217.41176470588235,17,18,0.85,0.759283494666158,-2.005413729527828
344,185.16666666666666,1311.3333333333333,18,19,0.9,0.6989295601575878,-1.2689216600961783
346,188.95945945945945,2287.189189189189,74,80,0.8131868131868132,0.8988773895620854,-1.3861136920780053
348,188.5,1427.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
349,195.28181818181818,1415.009090909091,110,124,0.6875,0.8854459108169231,-1.2547744704282928
350,191.41176470588235,611.1470588235294,34,36,0.8095238095238095,0.7753662332975115,-0.512772973115168
351,192.58823529411765,631.4117647058823,34,37,0.7083333333333334,0.8753757616134875,-1.1012514310829207
352,192.72727272727272,1021.4545454545455,33,34,0.9166666666666666,0.3280323158384451,-0.4837832369351056
353,191.66666666666666,2410.1666666666665,18,19,0.9,0.6989295601575878,-2.839717986891075
354,192.5,650.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
355,192.5,937.5,14,14,0.875,0.6708203932499369,-2.356194490192345
356,230.61210287443268,1062.1201210287443,3305,3798,0.6717479674796748,0.83935971095608,-1.2065732355033392
359,207.86108555657773,535.3155473781048,1087,1319,0.6493428912783752,0.9130662547257251,-0.018571038016560903
360,203.91866028708134,687.7033492822967,209,252,0.46444444444444444,0.9470121495356096,-0.5463730439888606
361,202.01639344262296,2333.55737704918,61,77,0.782051282051282,0.9261166996030068,-1.5738926311472043
362,201.7111111111111,2578.2444444444445,90,96,0.7692307692307693,0.8101414373957596,-1.13151890806626
363,207.88111888111888,2419.328671328671,143,189,0.2143928035982009,0.9930668927157311,-0.6504831735006503
364,232.2425603593487,2890.829870859068,1781,1984,0.6099315068493151,0.9199803548107017,-1.3196137019325147
365,201.05882352941177,1210.4117647058824,17,18,0.85,0.759283494666158,-1.1361789240619653
